"Month","Employee","Quota","Bookings","Attainment","Participation","Quota Held Flag","Attainment Bucket","Team","","","","","",""
"2/1/2017","Michael Scott"," $ 8,975 "," $ 7,094 ","79.04%","","Y","70-89%","ENT IB","","","","","",""
"2/1/2017","Dwight Schrute"," $ 1,720 "," $ 5,641 ","327.97%","Y","Y","+300%","ENT IB","","","","","",""
"2/1/2017","Jim Halpert"," $ 4,568 "," $ 7,835 ","171.52%","Y","Y","100-200%","ENT IB","","","","","",""
"2/1/2017","Pam Beesly"," $ 9,698 "," $ 9,116 ","94.00%","","Y","90-99%","ENT IB","","","","","",""
"2/1/2017","Ryan Howard"," $ 7,563 "," $ 6,140 ","81.18%","","Y","70-89%","ENT IB","","","","","",""
"2/1/2017","Andy Bernard"," $ 9,044 "," $ 8,652 ","95.67%","","Y","90-99%","ENT ACQ","","","","","",""
"2/1/2017","Robert California"," $ 2,187 "," $ 7,832 ","358.12%","Y","Y","+300%","ENT ACQ","","","","","",""
"2/1/2017","Jan Levinson"," $ 8,371 "," $ 6,635 ","79.26%","","Y","70-89%","ENT ACQ","","","","","",""
"2/1/2017","Roy Anderson"," $ 1,129 "," $ 7,963 ","705.31%","Y","Y","+300%","ENT ACQ","","","","","",""
"2/1/2017","Stanley Hudson"," $ 6,154 "," $ 6,838 ","111.11%","Y","Y","100-200%","ENT ACQ","","","","","",""
"2/1/2017","Kevin Malone"," $ 1,599 "," $ 7,821 ","489.12%","Y","Y","+300%","MM IB","","","","","",""
"2/1/2017","Meredith Palmer"," $ 5,453 "," $ 9,178 ","168.31%","Y","Y","100-200%","MM IB","","","","","",""
"2/1/2017","Angela Martin"," $ 3,149 "," $ 5,191 ","164.85%","Y","Y","100-200%","MM IB","","","","","",""
"2/1/2017","Oscar Martinez"," $ 4,477 "," $ 9,272 ","207.10%","Y","Y","200-300%","MM IB","","","","","",""
"2/1/2017","Phyllis Lapin"," $ 1,440 "," $ 5,151 ","357.71%","Y","Y","+300%","MM IB","","","","","",""
"2/1/2017","Kelly Kapoor"," $ 4,797 "," $ 8,889 ","185.30%","Y","Y","100-200%","MM IB","","","","","",""
"2/1/2017","Toby Flenderson"," $ 9,503 "," $ 7,708 ","81.11%","","Y","70-89%","MM ACQ","","","","","",""
"2/1/2017","Creed Bratton"," $ 7,130 "," $ 5,696 ","79.89%","","Y","70-89%","MM ACQ","","","","","",""
"2/1/2017","Darryl Philbin"," $ 5,870 "," $ 5,679 ","96.75%","","Y","90-99%","MM ACQ","","","","","",""
"2/1/2017","Kelly Erin Hannon"," $ 5,011 "," $ 6,866 ","137.02%","Y","Y","100-200%","MM ACQ","","","","","",""
"2/1/2017","Gabe Lewis"," $ 7,920 "," $ 7,835 ","98.93%","","Y","90-99%","MM ACQ","","","","","",""
"2/1/2017","Holly Flax"," $ 9,682 "," $ 8,197 ","84.66%","","Y","70-89%","SB IB","","","","","",""
"2/1/2017","Nellie Bertram"," $ 6,248 "," $ 9,678 ","154.90%","Y","Y","100-200%","SB IB","","","","","",""
"2/1/2017","Clark Green"," $ 4,566 "," $ 5,031 ","110.18%","Y","Y","100-200%","SB IB","","","","","",""
"2/1/2017","Pete Miller"," $ 8,561 "," $ 5,737 ","67.01%","","Y","30-69%","SB IB","","","","","",""
"2/1/2017","Todd Packer"," $ 6,497 "," $ 5,696 ","87.67%","","Y","70-89%","SB IB","","","","","",""
"2/1/2017","David Wallace"," $ 5,840 "," $ 6,949 ","118.99%","Y","Y","100-200%","SB ACQ","","","","","",""
"2/1/2017","Karen Filippelli"," $ 6,547 "," $ 5,222 ","79.76%","","Y","70-89%","SB ACQ","","","","","",""
"2/1/2017","Charles Miner"," $ 7,606 "," $ 8,895 ","116.95%","Y","Y","100-200%","SB ACQ","","","","","",""
"2/1/2017","Jo Bennett"," $ 8,219 "," $ 8,176 ","99.48%","","Y","+300%","SB ACQ","","","","","",""
"2/1/2017","Robert Lipton"," $ 4,915 "," $ 9,168 ","186.53%","Y","Y","100-200%","SB ACQ","","","","","",""
"2/1/2017","Nate Nickerson"," $ 2,874 "," $ 6,672 ","232.15%","Y","Y","200-300%","MM ACQ","","","","","",""
"2/1/2017","Deangelo Vickers"," $ 2,639 "," $ 7,306 ","276.85%","Y","Y","200-300%","SB IB","","","","","",""
"2/1/2017","Val Johnson"," $ 3,296 "," $ 9,455 ","286.86%","Y","Y","200-300%","MM IB","","","","","",""
"2/1/2017","Cathy Simms"," $ 1,064 "," $ 7,547 ","709.30%","Y","Y","+300%","SB ACQ","","","","","",""
"3/1/2017","Michael Scott"," $ 5,059 "," $ 5,970 ","118.01%","Y","Y","100-200%","ENT IB","","","","","",""
"3/1/2017","Dwight Schrute"," $ 1,883 "," $ 5,512 ","292.72%","Y","Y","200-300%","ENT IB","","","","","",""
"3/1/2017","Jim Halpert"," $ 3,493 "," $ 8,036 ","230.06%","Y","Y","200-300%","ENT IB","","","","","",""
"3/1/2017","Pam Beesly"," $ 9,009 "," $ 6,707 ","74.45%","","Y","70-89%","ENT IB","","","","","",""
"3/1/2017","Ryan Howard"," $ 5,440 "," $ 8,321 ","152.96%","Y","Y","100-200%","ENT IB","","","","","",""
"3/1/2017","Andy Bernard"," $ 9,478 "," $ 8,535 ","90.05%","","Y","90-99%","ENT ACQ","","","","","",""
"3/1/2017","Robert California"," $ 6,741 "," $ 9,144 ","135.65%","Y","Y","100-200%","ENT ACQ","","","","","",""
"3/1/2017","Jan Levinson"," $ 7,067 "," $ 6,100 ","86.32%","","Y","70-89%","ENT ACQ","","","","","",""
"3/1/2017","Roy Anderson"," $ 6,559 "," $ 8,597 ","131.07%","Y","Y","100-200%","ENT ACQ","","","","","",""
"3/1/2017","Stanley Hudson"," $ 7,368 "," $ 6,469 ","87.80%","","Y","70-89%","ENT ACQ","","","","","",""
"3/1/2017","Kevin Malone"," $ 1,780 "," $ 6,608 ","371.24%","Y","Y","+300%","MM IB","","","","","",""
"3/1/2017","Meredith Palmer"," $ 7,625 "," $ 6,468 ","84.83%","","Y","70-89%","MM IB","","","","","",""
"3/1/2017","Angela Martin"," $ 6,534 "," $ 8,315 ","127.26%","Y","Y","100-200%","MM IB","","","","","",""
"3/1/2017","Oscar Martinez"," $ 2,860 "," $ 5,481 ","191.64%","Y","Y","100-200%","MM IB","","","","","",""
"3/1/2017","Phyllis Lapin"," $ 4,472 "," $ 7,673 ","171.58%","Y","Y","100-200%","MM IB","","","","","",""
"3/1/2017","Kelly Kapoor"," $ 3,440 "," $ 6,285 ","182.70%","Y","Y","100-200%","MM IB","","","","","",""
"3/1/2017","Toby Flenderson"," $ 7,959 "," $ 7,790 ","97.88%","","Y","90-99%","MM ACQ","","","","","",""
"3/1/2017","Creed Bratton"," $ 5,816 "," $ 8,323 ","143.11%","Y","Y","100-200%","MM ACQ","","","","","",""
"3/1/2017","Darryl Philbin"," $ 5,187 "," $ 7,132 ","137.50%","Y","Y","100-200%","MM ACQ","","","","","",""
"3/1/2017","Kelly Erin Hannon"," $ 2,188 "," $ 5,296 ","242.05%","Y","Y","200-300%","MM ACQ","","","","","",""
"3/1/2017","Gabe Lewis"," $ 6,131 "," $ 9,361 ","152.68%","Y","Y","100-200%","MM ACQ","","","","","",""
"3/1/2017","Holly Flax"," $ 8,439 "," $ 9,832 ","116.51%","Y","Y","100-200%","SB IB","","","","","",""
"3/1/2017","Nellie Bertram"," $ 3,050 "," $ 5,724 ","187.67%","Y","Y","100-200%","SB IB","","","","","",""
"3/1/2017","Clark Green"," $ 3,483 "," $ 9,060 ","260.12%","Y","Y","200-300%","SB IB","","","","","",""
"3/1/2017","Pete Miller"," $ 1,363 "," $ 9,155 ","671.68%","Y","Y","+300%","SB IB","","","","","",""
"3/1/2017","Todd Packer"," $ 2,765 "," $ 5,914 ","213.89%","Y","Y","200-300%","SB IB","","","","","",""
"3/1/2017","David Wallace"," $ 8,559 "," $ 5,452 ","63.70%","","Y","30-69%","SB ACQ","","","","","",""
"3/1/2017","Karen Filippelli"," $ 4,223 "," $ 6,305 ","149.30%","Y","Y","100-200%","SB ACQ","","","","","",""
"3/1/2017","Charles Miner"," $ 1,382 "," $ 7,281 ","526.85%","Y","Y","+300%","SB ACQ","","","","","",""
"3/1/2017","Jo Bennett"," $ 4,728 "," $ 9,571 ","202.43%","Y","Y","200-300%","SB ACQ","","","","","",""
"3/1/2017","Robert Lipton"," $ 4,826 "," $ 8,003 ","165.83%","Y","Y","100-200%","SB ACQ","","","","","",""
"3/1/2017","Nate Nickerson"," $ 4,037 "," $ 8,486 ","210.21%","Y","Y","200-300%","MM ACQ","","","","","",""
"3/1/2017","Deangelo Vickers"," $ 3,606 "," $ 5,328 ","147.75%","Y","Y","100-200%","SB IB","","","","","",""
"3/1/2017","Val Johnson"," $ 5,610 "," $ 9,220 ","164.35%","Y","Y","100-200%","MM IB","","","","","",""
"3/1/2017","Cathy Simms"," $ 8,508 "," $ 9,663 ","113.58%","Y","Y","100-200%","SB ACQ","","","","","",""
"4/1/2017","Michael Scott"," $ 7,469 "," $ 7,804 ","104.49%","Y","Y","100-200%","ENT IB","","","","","",""
"4/1/2017","Dwight Schrute"," $ 6,796 "," $ 6,707 ","98.69%","","Y","90-99%","ENT IB","","","","","",""
"4/1/2017","Jim Halpert"," $ 4,234 "," $ 8,262 ","195.13%","Y","Y","100-200%","ENT IB","","","","","",""
"4/1/2017","Pam Beesly"," $ 9,065 "," $ 8,980 ","99.06%","","Y","+300%","ENT IB","","","","","",""
"4/1/2017","Ryan Howard"," $ 2,475 "," $ 5,288 ","213.66%","Y","Y","200-300%","ENT IB","","","","","",""
"4/1/2017","Andy Bernard"," $ 3,716 "," $ 6,530 ","175.73%","Y","Y","100-200%","ENT ACQ","","","","","",""
"4/1/2017","Robert California"," $ 6,713 "," $ 6,200 ","92.36%","","Y","90-99%","ENT ACQ","","","","","",""
"4/1/2017","Jan Levinson"," $ 6,152 "," $ 9,739 ","158.31%","Y","Y","100-200%","ENT ACQ","","","","","",""
"4/1/2017","Roy Anderson"," $ 2,449 "," $ 7,535 ","307.68%","Y","Y","+300%","ENT ACQ","","","","","",""
"4/1/2017","Stanley Hudson"," $ 5,195 "," $ 5,920 ","113.96%","Y","Y","100-200%","ENT ACQ","","","","","",""
"4/1/2017","Kevin Malone"," $ 2,421 "," $ 6,057 ","250.19%","Y","Y","200-300%","MM IB","","","","","",""
"4/1/2017","Meredith Palmer"," $ 3,443 "," $ 8,092 ","235.03%","Y","Y","200-300%","MM IB","","","","","",""
"4/1/2017","Angela Martin"," $ 7,266 "," $ 6,689 ","92.06%","","Y","90-99%","MM IB","","","","","",""
"4/1/2017","Oscar Martinez"," $ 7,857 "," $ 8,808 ","112.10%","Y","Y","100-200%","MM IB","","","","","",""
"4/1/2017","Phyllis Lapin"," $ 8,320 "," $ 9,311 ","111.91%","Y","Y","100-200%","MM IB","","","","","",""
"4/1/2017","Kelly Kapoor"," $ 1,919 "," $ 9,010 ","469.52%","Y","Y","+300%","MM IB","","","","","",""
"4/1/2017","Toby Flenderson"," $ 4,566 "," $ 6,270 ","137.32%","Y","Y","100-200%","MM ACQ","","","","","",""
"4/1/2017","Creed Bratton"," $ 8,235 "," $ 9,619 ","116.81%","Y","Y","100-200%","MM ACQ","","","","","",""
"4/1/2017","Darryl Philbin"," $ 8,167 "," $ 5,859 ","71.74%","","Y","70-89%","MM ACQ","","","","","",""
"4/1/2017","Kelly Erin Hannon"," $ 8,703 "," $ 7,685 ","88.30%","","Y","70-89%","MM ACQ","","","","","",""
"4/1/2017","Gabe Lewis"," $ 1,306 "," $ 5,409 ","414.17%","Y","Y","+300%","MM ACQ","","","","","",""
"4/1/2017","Holly Flax"," $ 8,214 "," $ 8,196 ","99.78%","","Y","+300%","SB IB","","","","","",""
"4/1/2017","Nellie Bertram"," $ 8,386 "," $ 9,086 ","108.35%","Y","Y","100-200%","SB IB","","","","","",""
"4/1/2017","Clark Green"," $ 1,606 "," $ 5,406 ","336.61%","Y","Y","+300%","SB IB","","","","","",""
"4/1/2017","Pete Miller"," $ 5,378 "," $ 8,747 ","162.64%","Y","Y","100-200%","SB IB","","","","","",""
"4/1/2017","Todd Packer"," $ 2,500 "," $ 7,066 ","282.64%","Y","Y","200-300%","SB IB","","","","","",""
"4/1/2017","David Wallace"," $ 7,822 "," $ 8,550 ","109.31%","Y","Y","100-200%","SB ACQ","","","","","",""
"4/1/2017","Karen Filippelli"," $ 4,332 "," $ 9,818 ","226.64%","Y","Y","200-300%","SB ACQ","","","","","",""
"4/1/2017","Charles Miner"," $ 3,353 "," $ 8,098 ","241.52%","Y","Y","200-300%","SB ACQ","","","","","",""
"4/1/2017","Jo Bennett"," $ 7,933 "," $ 5,687 ","71.69%","","Y","70-89%","SB ACQ","","","","","",""
"4/1/2017","Robert Lipton"," $ 4,089 "," $ 9,713 ","237.54%","Y","Y","200-300%","SB ACQ","","","","","",""
"4/1/2017","Nate Nickerson"," $ 5,037 "," $ 7,474 ","148.38%","Y","Y","100-200%","MM ACQ","","","","","",""
"4/1/2017","Deangelo Vickers"," $ 6,151 "," $ 5,476 ","89.03%","","Y","+300%","SB IB","","","","","",""
"4/1/2017","Val Johnson"," $ 3,933 "," $ 7,289 ","185.33%","Y","Y","100-200%","MM IB","","","","","",""
"4/1/2017","Cathy Simms"," $ 8,237 "," $ 8,224 ","99.84%","","Y","+300%","SB ACQ","","","","","",""
"5/1/2017","Michael Scott"," $ 2,490 "," $ 5,549 ","222.85%","Y","Y","200-300%","ENT IB","","","","","",""
"5/1/2017","Dwight Schrute"," $ 2,513 "," $ 7,767 ","309.07%","Y","Y","+300%","ENT IB","","","","","",""
"5/1/2017","Jim Halpert"," $ 4,193 "," $ 6,339 ","151.18%","Y","Y","100-200%","ENT IB","","","","","",""
"5/1/2017","Pam Beesly"," $ 4,227 "," $ 8,141 ","192.60%","Y","Y","100-200%","ENT IB","","","","","",""
"5/1/2017","Ryan Howard"," $ 2,887 "," $ 7,728 ","267.68%","Y","Y","200-300%","ENT IB","","","","","",""
"5/1/2017","Andy Bernard"," $ 6,592 "," $ 7,532 ","114.26%","Y","Y","100-200%","ENT ACQ","","","","","",""
"5/1/2017","Robert California"," $ 4,642 "," $ 6,462 ","139.21%","Y","Y","100-200%","ENT ACQ","","","","","",""
"5/1/2017","Jan Levinson"," $ 1,065 "," $ 5,144 ","483.00%","Y","Y","+300%","ENT ACQ","","","","","",""
"5/1/2017","Roy Anderson"," $ 2,468 "," $ 5,744 ","232.74%","Y","Y","200-300%","ENT ACQ","","","","","",""
"5/1/2017","Stanley Hudson"," $ 3,948 "," $ 5,710 ","144.63%","Y","Y","100-200%","ENT ACQ","","","","","",""
"5/1/2017","Kevin Malone"," $ 8,368 "," $ 5,541 ","66.22%","","Y","30-69%","MM IB","","","","","",""
"5/1/2017","Meredith Palmer"," $ 7,747 "," $ 7,608 ","98.21%","","Y","90-99%","MM IB","","","","","",""
"5/1/2017","Angela Martin"," $ 5,603 "," $ 6,644 ","118.58%","Y","Y","100-200%","MM IB","","","","","",""
"5/1/2017","Oscar Martinez"," $ 5,678 "," $ 9,365 ","164.93%","Y","Y","100-200%","MM IB","","","","","",""
"5/1/2017","Phyllis Lapin"," $ 2,331 "," $ 8,372 ","359.16%","Y","Y","+300%","MM IB","","","","","",""
"5/1/2017","Kelly Kapoor"," $ 5,867 "," $ 8,534 ","145.46%","Y","Y","100-200%","MM IB","","","","","",""
"5/1/2017","Toby Flenderson"," $ 9,094 "," $ 7,803 ","85.80%","","Y","70-89%","MM ACQ","","","","","",""
"5/1/2017","Creed Bratton"," $ 9,096 "," $ 7,998 ","87.93%","","Y","70-89%","MM ACQ","","","","","",""
"5/1/2017","Darryl Philbin"," $ 9,848 "," $ 5,745 ","58.34%","","Y","30-69%","MM ACQ","","","","","",""
"5/1/2017","Kelly Erin Hannon"," $ 1,580 "," $ 8,457 ","535.25%","Y","Y","+300%","MM ACQ","","","","","",""
"5/1/2017","Gabe Lewis"," $ 2,892 "," $ 5,863 ","202.73%","Y","Y","200-300%","MM ACQ","","","","","",""
"5/1/2017","Holly Flax"," $ 1,755 "," $ 6,025 ","343.30%","Y","Y","+300%","SB IB","","","","","",""
"5/1/2017","Nellie Bertram"," $ 1,548 "," $ 9,640 ","622.74%","Y","Y","+300%","SB IB","","","","","",""
"5/1/2017","Clark Green"," $ 5,078 "," $ 5,140 ","101.22%","Y","Y","100-200%","SB IB","","","","","",""
"5/1/2017","Pete Miller"," $ 8,683 "," $ 7,697 ","88.64%","","Y","70-89%","SB IB","","","","","",""
"5/1/2017","Todd Packer"," $ 3,937 "," $ 9,615 ","244.22%","Y","Y","200-300%","SB IB","","","","","",""
"5/1/2017","David Wallace"," $ 3,264 "," $ 5,164 ","158.21%","Y","Y","100-200%","SB ACQ","","","","","",""
"5/1/2017","Karen Filippelli"," $ 4,095 "," $ 6,825 ","166.67%","Y","Y","100-200%","SB ACQ","","","","","",""
"5/1/2017","Charles Miner"," $ 2,587 "," $ 8,830 ","341.32%","Y","Y","+300%","SB ACQ","","","","","",""
"5/1/2017","Jo Bennett"," $ 1,912 "," $ 6,769 ","354.03%","Y","Y","+300%","SB ACQ","","","","","",""
"5/1/2017","Robert Lipton"," $ 7,364 "," $ 6,914 ","93.89%","","Y","90-99%","SB ACQ","","","","","",""
"5/1/2017","Nate Nickerson"," $ 6,847 "," $ 5,887 ","85.98%","","Y","70-89%","MM ACQ","","","","","",""
"5/1/2017","Deangelo Vickers"," $ 2,145 "," $ 7,179 ","334.69%","Y","Y","+300%","SB IB","","","","","",""
"5/1/2017","Val Johnson"," $ 7,068 "," $ 8,134 ","115.08%","Y","Y","100-200%","MM IB","","","","","",""
"5/1/2017","Cathy Simms"," $ 6,285 "," $ 8,477 ","134.88%","Y","Y","100-200%","SB ACQ","","","","","",""
"6/1/2017","Michael Scott"," $ 5,429 "," $ 7,017 ","129.25%","Y","Y","100-200%","ENT IB","","","","","",""
"6/1/2017","Dwight Schrute"," $ 7,494 "," $ 8,119 ","108.34%","Y","Y","100-200%","ENT IB","","","","","",""
"6/1/2017","Jim Halpert"," $ 3,143 "," $ 8,159 ","259.59%","Y","Y","200-300%","ENT IB","","","","","",""
"6/1/2017","Pam Beesly"," $ 2,581 "," $ 7,290 ","282.45%","Y","Y","200-300%","ENT IB","","","","","",""
"6/1/2017","Ryan Howard"," $ 1,516 "," $ 5,150 ","339.71%","Y","Y","+300%","ENT IB","","","","","",""
"6/1/2017","Andy Bernard"," $ 1,728 "," $ 5,838 ","337.85%","Y","Y","+300%","ENT ACQ","","","","","",""
"6/1/2017","Robert California"," $ 6,983 "," $ 5,913 ","84.68%","","Y","70-89%","ENT ACQ","","","","","",""
"6/1/2017","Jan Levinson"," $ 8,359 "," $ 7,540 ","90.20%","","Y","90-99%","ENT ACQ","","","","","",""
"6/1/2017","Roy Anderson"," $ 5,900 "," $ 8,973 ","152.08%","Y","Y","100-200%","ENT ACQ","","","","","",""
"6/1/2017","Stanley Hudson"," $ 7,612 "," $ 9,126 ","119.89%","Y","Y","100-200%","ENT ACQ","","","","","",""
"6/1/2017","Kevin Malone"," $ 5,018 "," $ 7,038 ","140.26%","Y","Y","100-200%","MM IB","","","","","",""
"6/1/2017","Meredith Palmer"," $ 1,531 "," $ 7,418 ","484.52%","Y","Y","+300%","MM IB","","","","","",""
"6/1/2017","Angela Martin"," $ 4,074 "," $ 9,826 ","241.19%","Y","Y","200-300%","MM IB","","","","","",""
"6/1/2017","Oscar Martinez"," $ 1,149 "," $ 9,378 ","816.19%","Y","Y","+300%","MM IB","","","","","",""
"6/1/2017","Phyllis Lapin"," $ 9,495 "," $ 5,619 ","59.18%","","Y","30-69%","MM IB","","","","","",""
"6/1/2017","Kelly Kapoor"," $ 5,302 "," $ 7,428 ","140.10%","Y","Y","100-200%","MM IB","","","","","",""
"6/1/2017","Toby Flenderson"," $ 9,326 "," $ 9,663 ","103.61%","Y","Y","100-200%","MM ACQ","","","","","",""
"6/1/2017","Creed Bratton"," $ 1,791 "," $ 8,662 ","483.64%","Y","Y","+300%","MM ACQ","","","","","",""
"6/1/2017","Darryl Philbin"," $ 9,828 "," $ 6,168 ","62.76%","","Y","30-69%","MM ACQ","","","","","",""
"6/1/2017","Kelly Erin Hannon"," $ 5,748 "," $ 8,253 ","143.58%","Y","Y","100-200%","MM ACQ","","","","","",""
"6/1/2017","Gabe Lewis"," $ 2,871 "," $ 8,129 ","283.14%","Y","Y","200-300%","MM ACQ","","","","","",""
"6/1/2017","Holly Flax"," $ 2,290 "," $ 6,108 ","266.72%","Y","Y","200-300%","SB IB","","","","","",""
"6/1/2017","Nellie Bertram"," $ 8,687 "," $ 8,921 ","102.69%","Y","Y","100-200%","SB IB","","","","","",""
"6/1/2017","Clark Green"," $ 3,218 "," $ 8,110 ","252.02%","Y","Y","200-300%","SB IB","","","","","",""
"6/1/2017","Pete Miller"," $ 1,426 "," $ 9,641 ","676.09%","Y","Y","+300%","SB IB","","","","","",""
"6/1/2017","Todd Packer"," $ 2,901 "," $ 6,269 ","216.10%","Y","Y","200-300%","SB IB","","","","","",""
"6/1/2017","David Wallace"," $ 8,966 "," $ 8,421 ","93.92%","","Y","90-99%","SB ACQ","","","","","",""
"6/1/2017","Karen Filippelli"," $ 6,419 "," $ 6,519 ","101.56%","Y","Y","100-200%","SB ACQ","","","","","",""
"6/1/2017","Charles Miner"," $ 8,904 "," $ 9,611 ","107.94%","Y","Y","100-200%","SB ACQ","","","","","",""
"6/1/2017","Jo Bennett"," $ 4,942 "," $ 9,592 ","194.09%","Y","Y","100-200%","SB ACQ","","","","","",""
"6/1/2017","Robert Lipton"," $ 2,517 "," $ 6,696 ","266.03%","Y","Y","200-300%","SB ACQ","","","","","",""
"6/1/2017","Nate Nickerson"," $ 1,405 "," $ 8,884 ","632.31%","Y","Y","+300%","MM ACQ","","","","","",""
"6/1/2017","Deangelo Vickers"," $ 4,179 "," $ 8,037 ","192.32%","Y","Y","100-200%","SB IB","","","","","",""
"6/1/2017","Val Johnson"," $ 9,391 "," $ 8,882 ","94.58%","","Y","90-99%","MM IB","","","","","",""
"6/1/2017","Cathy Simms"," $ 5,822 "," $ 5,665 ","97.30%","","Y","90-99%","SB ACQ","","","","","",""
"7/1/2017","Michael Scott"," $ 2,545 "," $ 9,392 ","369.04%","Y","Y","+300%","ENT IB","","","","","",""
"7/1/2017","Dwight Schrute"," $ 3,626 "," $ 7,969 ","219.77%","Y","Y","200-300%","ENT IB","","","","","",""
"7/1/2017","Jim Halpert"," $ 3,450 "," $ 7,754 ","224.75%","Y","Y","200-300%","ENT IB","","","","","",""
"7/1/2017","Pam Beesly"," $ 8,465 "," $ 8,487 ","100.26%","Y","Y","100-200%","ENT IB","","","","","",""
"7/1/2017","Ryan Howard"," $ 7,099 "," $ 6,645 ","93.60%","","Y","90-99%","ENT IB","","","","","",""
"7/1/2017","Andy Bernard"," $ 1,814 "," $ 9,060 ","499.45%","Y","Y","+300%","ENT ACQ","","","","","",""
"7/1/2017","Robert California"," $ 9,469 "," $ 7,150 ","75.51%","","Y","70-89%","ENT ACQ","","","","","",""
"7/1/2017","Jan Levinson"," $ 9,069 "," $ 9,330 ","102.88%","Y","Y","100-200%","ENT ACQ","","","","","",""
"7/1/2017","Roy Anderson"," $ 6,247 "," $ 6,550 ","104.85%","Y","Y","100-200%","ENT ACQ","","","","","",""
"7/1/2017","Stanley Hudson"," $ 3,548 "," $ 7,399 ","208.54%","Y","Y","200-300%","ENT ACQ","","","","","",""
"7/1/2017","Kevin Malone"," $ 2,930 "," $ 7,607 ","259.62%","Y","Y","200-300%","MM IB","","","","","",""
"7/1/2017","Meredith Palmer"," $ 3,875 "," $ 7,442 ","192.05%","Y","Y","100-200%","MM IB","","","","","",""
"7/1/2017","Angela Martin"," $ 8,057 "," $ 7,992 ","99.19%","","Y","+300%","MM IB","","","","","",""
"7/1/2017","Oscar Martinez"," $ 5,704 "," $ 7,097 ","124.42%","Y","Y","100-200%","MM IB","","","","","",""
"7/1/2017","Phyllis Lapin"," $ 4,363 "," $ 7,791 ","178.57%","Y","Y","100-200%","MM IB","","","","","",""
"7/1/2017","Kelly Kapoor"," $ 2,572 "," $ 7,825 ","304.24%","Y","Y","+300%","MM IB","","","","","",""
"7/1/2017","Toby Flenderson"," $ 6,990 "," $ 7,892 ","112.90%","Y","Y","100-200%","MM ACQ","","","","","",""
"7/1/2017","Creed Bratton"," $ 4,418 "," $ 7,909 ","179.02%","Y","Y","100-200%","MM ACQ","","","","","",""
"7/1/2017","Darryl Philbin"," $ 8,003 "," $ 8,232 ","102.86%","Y","Y","100-200%","MM ACQ","","","","","",""
"7/1/2017","Kelly Erin Hannon"," $ 7,479 "," $ 6,159 ","82.35%","","Y","70-89%","MM ACQ","","","","","",""
"7/1/2017","Gabe Lewis"," $ 8,536 "," $ 5,355 ","62.73%","","Y","30-69%","MM ACQ","","","","","",""
"7/1/2017","Holly Flax"," $ 9,218 "," $ 9,001 ","97.65%","","Y","90-99%","SB IB","","","","","",""
"7/1/2017","Nellie Bertram"," $ 1,750 "," $ 9,908 ","566.17%","Y","Y","+300%","SB IB","","","","","",""
"7/1/2017","Clark Green"," $ 2,884 "," $ 5,312 ","184.19%","Y","Y","100-200%","SB IB","","","","","",""
"7/1/2017","Pete Miller"," $ 2,547 "," $ 8,484 ","333.10%","Y","Y","+300%","SB IB","","","","","",""
"7/1/2017","Todd Packer"," $ 6,662 "," $ 7,798 ","117.05%","Y","Y","100-200%","SB IB","","","","","",""
"7/1/2017","David Wallace"," $ 7,551 "," $ 5,258 ","69.63%","","Y","+300%","SB ACQ","","","","","",""
"7/1/2017","Karen Filippelli"," $ 2,220 "," $ 6,875 ","309.68%","Y","Y","+300%","SB ACQ","","","","","",""
"7/1/2017","Charles Miner"," $ 1,018 "," $ 6,272 ","616.11%","Y","Y","+300%","SB ACQ","","","","","",""
"7/1/2017","Jo Bennett"," $ 7,373 "," $ 8,200 ","111.22%","Y","Y","100-200%","SB ACQ","","","","","",""
"7/1/2017","Robert Lipton"," $ 1,964 "," $ 8,042 ","409.47%","Y","Y","+300%","SB ACQ","","","","","",""
"7/1/2017","Nate Nickerson"," $ 1,405 "," $ 7,901 ","562.35%","Y","Y","+300%","MM ACQ","","","","","",""
"7/1/2017","Deangelo Vickers"," $ 9,007 "," $ 8,047 ","89.34%","","Y","+300%","SB IB","","","","","",""
"7/1/2017","Val Johnson"," $ 7,635 "," $ 7,325 ","95.94%","","Y","90-99%","MM IB","","","","","",""
"7/1/2017","Cathy Simms"," $ 4,553 "," $ 5,020 ","110.26%","Y","Y","100-200%","SB ACQ","","","","","",""
